KLMA_10601	64
KLMA_10602	145
KLMA_10603	271
KLMA_10604	8297
KLMA_10605	595
KLMA_10606	921
KLMA_10607	4304
KLMA_10608	911
KLMA_10609	1507
KLMA_10610	3191
KLMA_10611	119
KLMA_10612	529
KLMA_10613	1703
KLMA_10614	5951
KLMA_10615	523
KLMA_10616	1231
KLMA_10617	1132
KLMA_10618	615
KLMA_10619	509
KLMA_10620	763
KLMA_10621	517
KLMA_10622	249
KLMA_10623	2170
KLMA_10624	275
KLMA_10625	335
KLMA_10626	396
KLMA_10627	673
KLMA_10628	3360
KLMA_10629	3454
KLMA_10630	1287
KLMA_10631	1713
KLMA_10632	0
KLMA_10633	424
KLMA_10634	293
KLMA_10635	209
KLMA_10636	1178
KLMA_10637	3564
KLMA_10638	998
KLMA_10639	771
KLMA_10640	431
KLMA_10641	1420
KLMA_10642	816
KLMA_10643	2887
KLMA_10645	546
KLMA_10646	398
KLMA_10647	469
KLMA_10648	11160
KLMA_10649	1188
KLMA_10650	85
KLMA_10651	260
KLMA_10652	10379
KLMA_10653	1141
KLMA_10654	56
KLMA_10655	337
KLMA_10656	820
KLMA_10657	224
KLMA_10658	312
KLMA_10659	4740
KLMA_10660	1787
KLMA_10661	1146
KLMA_10662	339
KLMA_10663	7827
KLMA_10664	551
KLMA_10666	55
KLMA_10667	159
KLMA_10668	182
KLMA_10669	476
KLMA_10670	6159
KLMA_10671	4397
KLMA_10672	408
KLMA_10673	561
KLMA_10674	555
KLMA_10675	282
KLMA_10676	309
KLMA_10677	498
KLMA_10678	614
KLMA_10679	614
KLMA_10680	1929
KLMA_10681	2761
KLMA_10682	8944
KLMA_10683	3586
KLMA_10684	694
KLMA_10685	3073
KLMA_10686	990
KLMA_10687	239
KLMA_10688	2670
KLMA_10689	707
KLMA_10690	422
KLMA_10691	265
KLMA_10692	245
KLMA_10693	308
KLMA_10694	555
KLMA_10695	10522
KLMA_10696	309
KLMA_10697	2876
KLMA_10698	4695
KLMA_10699	319
KLMA_10700	18436
KLMA_10701	19321
KLMA_10702	7584
KLMA_10703	748
KLMA_10704	197
KLMA_10705	287
KLMA_10706	4203
KLMA_10707	992
KLMA_10708	12299
KLMA_10709	905
KLMA_10710	5428
KLMA_10711	1242
KLMA_10712	81755
KLMA_10713	666
KLMA_10714	74
KLMA_10715	406
KLMA_10716	373
KLMA_10717	2879
KLMA_10718	533
KLMA_10719	377
KLMA_10720	175
KLMA_10721	791
KLMA_10722	627
KLMA_10723	4726
KLMA_10724	411
KLMA_10725	311
KLMA_10726	613
KLMA_10727	443
KLMA_10728	370
KLMA_10729	1514
KLMA_10730	495
KLMA_10731	631
KLMA_10732	808
KLMA_10733	677
KLMA_10734	869
KLMA_10735	1335
KLMA_10736	371
KLMA_10737	681
KLMA_10738	1006
KLMA_10739	468
KLMA_10740	64
KLMA_10741	25
KLMA_10742	283
KLMA_10743	225
KLMA_10744	1595
KLMA_10745	236
KLMA_10746	556
KLMA_10747	85
KLMA_10748	549
KLMA_10749	4381
KLMA_10750	686
KLMA_10751	2055
KLMA_10752	1531
KLMA_10753	3048
KLMA_10754	5424
KLMA_10755	935
KLMA_10756	805
KLMA_10757	254
KLMA_10758	7126
KLMA_10759	1
KLMA_10760	19
KLMA_10761	1462
KLMA_10762	239
KLMA_10763	41265
KLMA_10764	218
KLMA_10765	4872
KLMA_10766	319
KLMA_10767	324
KLMA_10768	164
KLMA_10769	16439
KLMA_10770	19500
KLMA_10771	461
KLMA_10772	1862
KLMA_10773	35
KLMA_10774	304
KLMA_10775	56
KLMA_10776	190
KLMA_10777	609
KLMA_10778	672
KLMA_10779	2595
KLMA_10780	391
KLMA_10781	104
KLMA_10782	612
KLMA_10783	1231
KLMA_10784	1021
KLMA_10786	22876
KLMA_10787	1194
KLMA_10788	405
KLMA_10789	219
KLMA_10791	725
KLMA_10793	1068
KLMA_10794	616
KLMA_10795	2252
KLMA_10796	990
KLMA_10797	670
KLMA_10798	1252
KLMA_10799	1034
KLMA_10800	962
KLMA_10802	411
KLMA_10803	153
KLMA_10804	556
KLMA_10805	4157
KLMA_10806	416
KLMA_10807	1107
KLMA_10808	310
KLMA_10809	3216
KLMA_10810	1537
KLMA_10811	1217
KLMA_10812	2839
KLMA_10813	118133
KLMA_10814	1606
KLMA_10815	480
KLMA_10816	97
KLMA_10817	149
KLMA_10818	109
KLMA_10819	727
KLMA_10820	998
KLMA_10821	1329
KLMA_10822	314
KLMA_10824	544
KLMA_10826	2286
KLMA_10827	737
KLMA_10828	1879
KLMA_10829	5500
KLMA_10830	20625
KLMA_10831	151
KLMA_10832	6461
KLMA_10833	843
KLMA_10834	295
KLMA_10835	837
KLMA_10836	431
KLMA_10837	0
KLMA_10838	658
KLMA_20001	0
KLMA_20002	904
KLMA_20003	21
KLMA_20004	131
KLMA_20005	88
KLMA_20006	269
KLMA_20007	83
KLMA_20008	188
KLMA_20009	242
KLMA_20010	5294
KLMA_20011	1550
KLMA_20012	324
KLMA_20013	891
KLMA_20014	2235
KLMA_20015	175
KLMA_20016	715
KLMA_20017	281
KLMA_20018	149
KLMA_20019	109
KLMA_20020	510
KLMA_20021	2347
KLMA_20022	574
KLMA_20023	8287
KLMA_20024	911
KLMA_20025	687
KLMA_20026	979
KLMA_20027	27
KLMA_20028	546
KLMA_20029	552
KLMA_20030	380
KLMA_20031	677
KLMA_20032	398
KLMA_20033	997
KLMA_20035	1552
KLMA_20036	793
KLMA_20037	573
KLMA_20038	163
KLMA_20039	48
KLMA_20040	328
KLMA_20041	81
KLMA_20042	5566
KLMA_20043	425
KLMA_20044	162
KLMA_20045	743
KLMA_20046	648
KLMA_20047	294
KLMA_20048	440
KLMA_20049	287
KLMA_20050	623
KLMA_20051	177
KLMA_20052	662
KLMA_20053	8647
KLMA_20054	28870
KLMA_20055	57
KLMA_20056	173
KLMA_20057	257
KLMA_20058	16
KLMA_20059	460
KLMA_20060	349
KLMA_20061	585
KLMA_20062	568
KLMA_20063	604
KLMA_20064	106
KLMA_20065	31
KLMA_20067	145
KLMA_20068	755
KLMA_20069	1323
KLMA_20070	263
KLMA_20071	585
KLMA_20072	394
KLMA_20073	483
KLMA_20074	17448
KLMA_20075	3167
KLMA_20076	96
KLMA_20077	427
KLMA_20078	4242
KLMA_20079	77027
KLMA_20080	742
KLMA_20081	809
KLMA_20082	1278
KLMA_20083	148
KLMA_20084	5011
KLMA_20085	373
KLMA_20086	1117
KLMA_20087	553
KLMA_20088	818
KLMA_20089	181
KLMA_20090	312
KLMA_20091	13829
KLMA_20092	283
KLMA_20093	562
KLMA_20094	907
KLMA_20095	1989
KLMA_20096	425
KLMA_20097	381
KLMA_20098	325103
KLMA_20099	82
KLMA_20100	9817
KLMA_20101	336
KLMA_20102	1559
KLMA_20103	53
KLMA_20104	40
KLMA_20105	4099
KLMA_20106	2215
KLMA_20107	79
KLMA_20108	477
KLMA_20109	1432
KLMA_20110	816
KLMA_20111	588
KLMA_20112	2227
KLMA_20113	844
KLMA_20114	1228
KLMA_20115	256
KLMA_20116	2126
KLMA_20117	220
KLMA_20118	208
KLMA_20119	121
KLMA_20120	150
KLMA_20121	1363
KLMA_20122	767
KLMA_20123	959
KLMA_20124	59
KLMA_20125	231
KLMA_20126	140
KLMA_20128	116
KLMA_20129	475
KLMA_20130	425
KLMA_20131	1109
KLMA_20132	15866
KLMA_20133	208
KLMA_20135	864
KLMA_20136	84
KLMA_20137	381
KLMA_20138	195
KLMA_20139	92
KLMA_20140	97
KLMA_20141	443
KLMA_20143	618
KLMA_20144	846
KLMA_20145	104
KLMA_20146	112
KLMA_20147	205
KLMA_20148	586
KLMA_20149	804
KLMA_20150	3234
KLMA_20151	68
KLMA_20152	65
KLMA_20153	101
KLMA_20154	998
KLMA_20155	2455
KLMA_20156	506
KLMA_20157	434
KLMA_20158	405
KLMA_20159	111
KLMA_20160	23
KLMA_20161	194
KLMA_20162	436
KLMA_20163	330
KLMA_20164	93
KLMA_20165	9316
KLMA_20166	866
KLMA_20168	13555
KLMA_20169	7583
KLMA_20170	717
KLMA_20171	247
KLMA_20172	5645
KLMA_20173	308
KLMA_20174	30
KLMA_20175	396
KLMA_20176	26
KLMA_20177	354
KLMA_20178	83
KLMA_20179	210
KLMA_20180	572
KLMA_20181	871
KLMA_20182	2451
KLMA_20183	737
KLMA_20184	104
KLMA_20185	46
KLMA_20186	467
KLMA_20187	458
KLMA_20188	336
KLMA_20189	910
KLMA_20190	444
KLMA_20191	404
KLMA_20192	175
KLMA_20193	26
KLMA_20194	90
KLMA_20195	109
KLMA_20196	1036
KLMA_20199	100
KLMA_20200	171
KLMA_20201	573
KLMA_20202	318
KLMA_20203	129
KLMA_20204	96
KLMA_20205	54
KLMA_20206	638
KLMA_20207	1166
KLMA_20208	709
KLMA_20209	129
KLMA_20210	159
KLMA_20211	126
KLMA_20212	313
KLMA_20213	874
KLMA_20214	449
KLMA_20215	264
KLMA_20216	252
KLMA_20217	325
KLMA_20218	591
KLMA_20219	351
KLMA_20220	62
KLMA_20221	100
KLMA_20222	701
KLMA_20223	783
KLMA_20224	62
KLMA_20225	665
KLMA_20226	168
KLMA_20227	684
KLMA_20228	395
KLMA_20229	335
KLMA_20230	942
KLMA_20231	94
KLMA_20232	1189
KLMA_20233	98
KLMA_20234	262
KLMA_20235	345
KLMA_20236	992
KLMA_20237	738
KLMA_20238	107
KLMA_20239	16749
KLMA_20240	1497
KLMA_20241	753
KLMA_20242	3175
KLMA_20243	404
KLMA_20244	66
KLMA_20246	383
KLMA_20247	1668
KLMA_20248	99
KLMA_20249	237
KLMA_20250	2788
KLMA_20251	812
KLMA_20252	255
KLMA_20253	2033
KLMA_20254	484
KLMA_20256	181
KLMA_20258	70
KLMA_20259	1971
KLMA_20260	410
KLMA_20261	11
KLMA_20262	806
KLMA_20263	65
KLMA_20264	3834
KLMA_20265	1515
KLMA_20266	116
KLMA_20267	1780
KLMA_20268	11229
KLMA_20269	1156
KLMA_20270	417
KLMA_20271	89
KLMA_20272	637
KLMA_20273	273
KLMA_20274	161
KLMA_20275	1152
KLMA_20276	1788
KLMA_20277	1237
KLMA_20278	4308
KLMA_20279	1356
KLMA_20280	1314
KLMA_20281	563
KLMA_20282	95512
KLMA_20283	396
KLMA_20284	274
KLMA_20285	950
KLMA_20286	1892
KLMA_20287	533
KLMA_20288	3451
KLMA_20289	370
KLMA_20290	1459
KLMA_20291	332
KLMA_20292	303
KLMA_20293	374
KLMA_20294	1035
KLMA_20295	265
KLMA_20296	64
KLMA_20297	580
KLMA_20298	190
KLMA_20299	8874
KLMA_20300	1748
KLMA_20301	582
KLMA_20302	369
KLMA_20303	44178
KLMA_20304	123
KLMA_20305	3323
KLMA_20306	915
KLMA_20307	586
KLMA_20308	2333
KLMA_20309	295
KLMA_20310	350
KLMA_20311	167
KLMA_20312	550
KLMA_20313	148
KLMA_20314	357
KLMA_20315	106
KLMA_20316	81
KLMA_20317	404
KLMA_20318	20662
KLMA_20319	797
KLMA_20320	1202
KLMA_20322	574
KLMA_20323	944
KLMA_20324	4726
KLMA_20326	23036
KLMA_20327	152
KLMA_20328	58
KLMA_20329	533
KLMA_20330	1046
KLMA_20331	2106
KLMA_20332	2769
KLMA_20333	756
KLMA_20334	71
KLMA_20335	541
KLMA_20336	2158
KLMA_20337	705
KLMA_20338	129
KLMA_20339	13471
KLMA_20340	3729
KLMA_20341	1085
KLMA_20342	738
KLMA_20343	1926
KLMA_20344	500
KLMA_20345	140
KLMA_20346	1463
KLMA_20347	285
KLMA_20348	367
KLMA_20349	954
KLMA_20350	700
KLMA_20351	1603
KLMA_20352	28295
KLMA_20353	2149
KLMA_20354	2982
KLMA_20355	11147
KLMA_20356	9054
KLMA_20357	2142
KLMA_20359	261
KLMA_20360	495
KLMA_20361	814
KLMA_20362	306
KLMA_20363	291
KLMA_20364	3411
KLMA_20365	349
KLMA_20366	157
KLMA_20367	2287
KLMA_20368	2
KLMA_20369	1570
KLMA_20370	237
KLMA_20371	23
KLMA_20372	327
KLMA_20373	754
KLMA_20374	225
KLMA_20375	9178
KLMA_20376	3259
KLMA_20377	480
KLMA_20379	103
KLMA_20380	95
KLMA_20381	18
KLMA_20382	608
KLMA_20383	52
KLMA_20384	8
KLMA_20385	210
KLMA_20386	893
KLMA_20387	358
KLMA_20388	491
KLMA_20389	158
KLMA_20390	576
KLMA_20391	582
KLMA_20392	608
KLMA_20393	1008
KLMA_20394	1255
KLMA_20395	277
KLMA_20396	118
KLMA_20397	503
KLMA_20398	115
KLMA_20399	777
KLMA_20400	368
KLMA_20401	1942
KLMA_20402	48
KLMA_20403	14852
KLMA_20404	271
KLMA_20405	981
KLMA_20406	453
KLMA_20407	5078
KLMA_20408	1532
KLMA_20409	277
KLMA_20410	439
KLMA_20411	236
KLMA_20412	177
KLMA_20413	223
KLMA_20414	1740
KLMA_20415	542
KLMA_20416	75
KLMA_20417	498
KLMA_20418	1705
KLMA_20419	1600
KLMA_20422	400
KLMA_20423	532
KLMA_20424	1838
KLMA_20425	1240
KLMA_20426	4158
KLMA_20427	404721
KLMA_20428	712
KLMA_20429	1905
KLMA_20430	181
KLMA_20431	167
KLMA_20432	241
KLMA_20433	564
KLMA_20434	1234
KLMA_20435	200
KLMA_20436	79
KLMA_20437	196
KLMA_20439	171
KLMA_20440	4074
KLMA_20441	9110
KLMA_20442	39772
KLMA_20443	1492
KLMA_20444	581
KLMA_20445	394
KLMA_20446	101
KLMA_20447	216
KLMA_20448	850
KLMA_20449	3673
KLMA_20450	2999
KLMA_20451	103
KLMA_20452	1038
KLMA_20453	263
KLMA_20454	356
KLMA_20455	760
KLMA_20456	1680
KLMA_20457	1470
KLMA_20458	40
KLMA_20459	47500
KLMA_20460	55
KLMA_20461	2340
KLMA_20462	110
KLMA_20463	537
KLMA_20464	820
KLMA_20465	1319
KLMA_20466	12196
KLMA_20467	296
KLMA_20468	6365
KLMA_20469	1056
KLMA_20470	362
KLMA_20471	802
KLMA_20472	354
KLMA_20473	2089
KLMA_20474	686
KLMA_20475	462
KLMA_20476	426
KLMA_20477	610
KLMA_20478	1442
KLMA_20479	71632
KLMA_20480	1996
KLMA_20481	961
KLMA_20482	307
KLMA_20483	187
KLMA_20484	497
KLMA_20485	80
KLMA_20486	129
KLMA_20487	871
KLMA_20488	656
KLMA_20489	184
KLMA_20490	228
KLMA_20491	21324
KLMA_20492	31238
KLMA_20493	2984
KLMA_20494	386
KLMA_20495	3358
KLMA_20496	186
KLMA_20497	468
KLMA_20498	4142
KLMA_20499	213
KLMA_20500	713
KLMA_20501	373
KLMA_20502	411
KLMA_20503	101
KLMA_20504	403
KLMA_20505	142
KLMA_20506	126
KLMA_20507	538
KLMA_20508	207
KLMA_20509	133
KLMA_20510	940
KLMA_20511	995
KLMA_20512	443
KLMA_20513	4027
KLMA_20514	4168
KLMA_20515	2569
KLMA_20516	5515
KLMA_20517	4639
KLMA_20518	593
KLMA_20519	1017
KLMA_20520	62
KLMA_20521	1169
KLMA_20522	135
KLMA_20523	360
KLMA_20524	737
KLMA_20525	1829
KLMA_20526	1360
KLMA_20527	320
KLMA_20528	2605
KLMA_20529	178
KLMA_20530	1705
KLMA_20531	579
KLMA_20532	302
KLMA_20533	22638
KLMA_20534	16076
KLMA_20535	371
KLMA_20536	600
KLMA_20537	545
KLMA_20538	454
KLMA_20539	611
KLMA_20540	2682
KLMA_20541	521
KLMA_20542	4289
KLMA_20543	510
KLMA_20544	6924
KLMA_20545	466
KLMA_20546	1191
KLMA_20547	279532
KLMA_20548	134
KLMA_20549	3145
KLMA_20550	2346
KLMA_20551	1933
KLMA_20552	505
KLMA_20553	29594
KLMA_20554	3490
KLMA_20555	1826
KLMA_20556	1629
KLMA_20557	729
KLMA_20558	18929
KLMA_20559	593
KLMA_20560	353
KLMA_20561	495
KLMA_20562	204
KLMA_20564	249
KLMA_20565	711
KLMA_20566	277
KLMA_20567	437
KLMA_20568	2344
KLMA_20571	2137
KLMA_20572	901
KLMA_20573	923
KLMA_20574	1063
KLMA_20575	3123
KLMA_20577	549
